,irrigation_scheduling_method,location,latitude,longitude,altitude,soil_type,farm_size,experiment_date,plant_type,number_of_plants,fruit_quality,plant_yield,plant_height,water_productivity,doi_url,processed_at,relevance_score,valid
837,Full irrigation (100% ETc),"Les Borges Blanques, Spain",41.508861,0.853250,323 m,clay-loam,,29 June 2022,Almond,,,4.61 mm d-1,5.82 m,,https://doi.org/10.5194/hess-28-4797-2024,2025-11-25 02:13:22,9.0,True
838,Mild stress (50% ETc),"Les Borges Blanques, Spain",41.508861,0.853250,323 m,clay-loam,,29 June 2022,Almond,,,3.80 mm d-1,5.42 m,,https://doi.org/10.5194/hess-28-4797-2024,2025-11-25 02:13:22,9.0,True
839,Severe stress (20% ETc),"Les Borges Blanques, Spain",41.508861,0.853250,323 m,clay-loam,,29 June 2022,Almond,,,1.30 mm d-1,5.01 m,,https://doi.org/10.5194/hess-28-4797-2024,2025-11-25 02:13:22,9.0,True
840,Full irrigation (100% ETc),"Les Borges Blanques, Spain",41.508861,0.853250,323 m,clay-loam,,19 August 2022,Almond,,,4.61 mm d-1,5.82 m,,https://doi.org/10.5194/hess-28-4797-2024,2025-11-25 02:13:22,9.0,True
841,Mild stress (50% ETc),"Les Borges Blanques, Spain",41.508861,0.853250,323 m,clay-loam,,19 August 2022,Almond,,,6.96 mmol m-2 s-1,5.42 m,,https://doi.org/10.5194/hess-28-4797-2024,2025-11-25 02:13:22,9.0,True
842,Severe stress (20% ETc),"Les Borges Blanques, Spain",41.508861,0.853250,323 m,clay-loam,,19 August 2022,Almond,,,5.24 mmol m-2 s-1,4.18 m,,https://doi.org/10.5194/hess-28-4797-2024,2025-11-25 02:13:22,9.0,True
843,Conventional Deficit Irrigation (CDI) at 80% of crop water requirement,"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,Increased by 5.4% compared to full irrigation,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
844,Conventional Deficit Irrigation (CDI) at 60% of crop water requirement,"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
845,Alternate Partial Rootzone Drying (APRD) at 80% of crop water requirement,"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
846,Alternate Partial Rootzone Drying (APRD) at 60% of crop water requirement,"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
847,Fixed Partial Rootzone Drying (FPRD) at 80% of crop water requirement,"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
848,Fixed Partial Rootzone Drying (FPRD) at 60% of crop water requirement,"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
849,Full Irrigation (FI),"Savannah Agricultural Research Institute (SARI), Nyankpala, Northern Ghana","9°30'0""N","1°30'0""W",,Sandy Loam,,"April to July, 2023",Sweet Corn (Zea mays L. var saccharate),,,,,,https://doi.org/10.47762/2024.964x.135,2025-11-25 02:19:35,8.0,True
850,Deficit irrigation at 25% of ETc,"Viçosa, Brazil",20º45′ S,42°52′ W,648 m,Argissol,7.0 × 24.0 m,September 2014,Coriandrum sativum L.,,,,0.2 to 0.3 m,6.0 kg m-3,https://doi.org/10.5539/jas.v11n3p549,2025-11-25 02:21:14,8.0,True
851,Deficit irrigation at 50% of ETc,"Viçosa, Brazil",20º45′ S,42°52′ W,648 m,Argissol,7.0 × 24.0 m,September 2014,Coriandrum sativum L.,,,,0.2 to 0.3 m,,https://doi.org/10.5539/jas.v11n3p549,2025-11-25 02:21:14,8.0,True
852,Deficit irrigation at 75% of ETc,"Viçosa, Brazil",20º45′ S,42°52′ W,648 m,Argissol,7.0 × 24.0 m,September 2014,Coriandrum sativum L.,,,,0.2 to 0.3 m,,https://doi.org/10.5539/jas.v11n3p549,2025-11-25 02:21:14,8.0,True
853,Deficit irrigation at 100% of ETc,"Viçosa, Brazil",20º45′ S,42°52′ W,648 m,Argissol,7.0 × 24.0 m,September 2014,Coriandrum sativum L.,,,,0.2 to 0.3 m,,https://doi.org/10.5539/jas.v11n3p549,2025-11-25 02:21:14,8.0,True
854,Deficit irrigation at 125% of ETc,"Viçosa, Brazil",20º45′ S,42°52′ W,648 m,Argissol,7.0 × 24.0 m,September 2014,Coriandrum sativum L.,,,,0.2 to 0.3 m,7.5 kg m-3,https://doi.org/10.5539/jas.v11n3p549,2025-11-25 02:21:14,8.0,True
855,,"Viçosa, Brazil",20º45′ S,42°52′ W,648 m,Argissol,7.0 × 24.0 m,September 2014,Coriandrum sativum L.,,,,,,https://doi.org/10.5539/jas.v11n3p549,2025-11-25 02:21:14,8.0,True
856,100% ET,"Saiwusu, Inner Mongolia, China",38° 56′ N,106° 49′ E,,sandy loam,,2014,Medicago sativa,,,13.4 Mg ha-1,,21.8 kg ha-1 mm-1,https://doi.org/10.13031/trans.12239,2025-11-25 02:28:41,9.0,True
857,80% ET,"Saiwusu, Inner Mongolia, China",38° 56′ N,106° 49′ E,,sandy loam,,2014,Medicago sativa,,,13.5 Mg ha-1,,26.8 kg ha-1 mm-1,https://doi.org/10.13031/trans.12239,2025-11-25 02:28:41,9.0,True
858,60% ET,"Saiwusu, Inner Mongolia, China",38° 56′ N,106° 49′ E,,sandy loam,,2014,Medicago sativa,,,12.1 Mg ha-1,,29.8 kg ha-1 mm-1,https://doi.org/10.13031/trans.12239,2025-11-25 02:28:41,9.0,True
859,100% ET,"Saiwusu, Inner Mongolia, China",38° 56′ N,106° 49′ E,,sandy loam,,2015,Medicago sativa,,,13.7 Mg ha-1,,21.9 kg ha-1 mm-1,https://doi.org/10.13031/trans.12239,2025-11-25 02:28:41,9.0,True
860,80% ET,"Saiwusu, Inner Mongolia, China",38° 56′ N,106° 49′ E,,sandy loam,,2015,Medicago sativa,,,13.7 Mg ha-1,,27.3 kg ha-1 mm-1,https://doi.org/10.13031/trans.12239,2025-11-25 02:28:41,9.0,True
861,60% ET,"Saiwusu, Inner Mongolia, China",38° 56′ N,106° 49′ E,,sandy loam,,2015,Medicago sativa,,,12.2 Mg ha-1,,29.6 kg ha-1 mm-1,https://doi.org/10.13031/trans.12239,2025-11-25 02:28:41,9.0,True
862,Regulated Deficit Irrigation (10% deficit),"Valle del Fuerte Experimental Station, Sinaloa, Mexico",25° 48’ 39.6’’ N,109° 01’ 30’’ W,20 masl,clay,1.72 ha,2012-12-12,Corn (Zea mays),"100,000 seeds/ha",,11.04 t/ha,,2.29 kg/m3,https://doi.org/10.5154/r.inagbi.2016.03.001,2025-11-25 02:30:00,9.0,True
863,Regulated Deficit Irrigation (20% deficit),"Valle del Fuerte Experimental Station, Sinaloa, Mexico",25° 48’ 39.6’’ N,109° 01’ 30’’ W,20 masl,clay,1.72 ha,2012-12-12,Corn (Zea mays),"100,000 seeds/ha",,11.05 t/ha,,2.29 kg/m3,https://doi.org/10.5154/r.inagbi.2016.03.001,2025-11-25 02:30:00,9.0,True
864,Regulated Deficit Irrigation (30% deficit),"Valle del Fuerte Experimental Station, Sinaloa, Mexico",25° 48’ 39.6’’ N,109° 01’ 30’’ W,20 masl,clay,1.72 ha,2012-12-12,Corn (Zea mays),"100,000 seeds/ha",,11.44 t/ha,,2.29 kg/m3,https://doi.org/10.5154/r.inagbi.2016.03.001,2025-11-25 02:30:00,9.0,True
865,Full Irrigation (Control),"Valle del Fuerte Experimental Station, Sinaloa, Mexico",25° 48’ 39.6’’ N,109° 01’ 30’’ W,20 masl,clay,1.72 ha,2012-12-12,Corn (Zea mays),"100,000 seeds/ha",,11.87 t/ha,,1.61 kg/m3,https://doi.org/10.5154/r.inagbi.2016.03.001,2025-11-25 02:30:00,9.0,True
866,Full Irrigation (FI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2019-08-28 to 2019-09-11,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.1007/s00271-012-0382-9,2025-11-25 02:31:31,9.0,True
867,Regulated Deficit Irrigation (RDI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2019-08-28 to 2019-09-11,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.1007/s00271-012-0382-9,2025-11-25 02:31:31,9.0,True
868,Full Irrigation (FI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2020-07-02 to 2020-09-02,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.1007/s00271-012-0382-9,2025-11-25 02:31:31,9.0,True
869,Regulated Deficit Irrigation (RDI),"Irrigated Agriculture Research and Extension Center, Washington State University, Washington, USA","46°17'49""N","119°44'07""W",354 m,Warden silt loam,,2020-07-02 to 2020-09-02,Vitis vinifera L. cv. Riesling,,,,,,https://doi.org/10.1007/s00271-012-0382-9,2025-11-25 02:31:31,9.0,True
870,Full irrigation with 100% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2005/2006,Triticum durum Desf,,,1487 g m-2,,1.55 g MJ-1,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
871,70% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2005/2006,Triticum durum Desf,,,,,,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
872,40% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2005/2006,Triticum durum Desf,,,930 g m-2,,1.24 g MJ-1,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
873,Full irrigation with 100% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2006/2007,Triticum durum Desf,,,,,1.5 g MJ-1,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
874,70% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2006/2007,Triticum durum Desf,,,,,,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
875,40% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2006/2007,Triticum durum Desf,,,,,,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
876,Full irrigation with 100% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2007/2008,Triticum durum Desf,,,,,1.56 g MJ-1,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
877,70% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2007/2008,Triticum durum Desf,,,,,,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
878,40% ETM,"Private farm ‘El Khir’, Tunisia",36° 37’ N,10° 08’ 25” E,,clay,,2007/2008,Triticum durum Desf,,,,,,https://doi.org/10.5539/sar.v4n1p26,2025-11-25 02:36:28,8.0,True
879,,"Saam-ri, Chuncheon-si, Gangwon-do, Korea",,,,,0.15 ha,2021-07-13,Peach,,,,,,https://doi.org/10.22698/jales.20230001,2025-11-25 02:38:56,9.0,True
880,,"Saam-ri, Chuncheon-si, Gangwon-do, Korea",,,,,0.15 ha,2021-08-31,Peach,,,,,,https://doi.org/10.22698/jales.20230001,2025-11-25 02:38:56,9.0,True
881,,"Saam-ri, Chuncheon-si, Gangwon-do, Korea",,,,,0.15 ha,2021-10-29,Peach,,,,,,https://doi.org/10.22698/jales.20230001,2025-11-25 02:38:56,9.0,True
882,Automatic irrigation based on water stress,"Saam-ri, Chuncheon-si, Gangwon-do, Korea",,,,,0.15 ha,2021-05-26,Peach,,,,,,https://doi.org/10.22698/jales.20230001,2025-11-25 02:38:56,9.0,True
883,Design A: unrestricted irrigation system,"Tillman and Kiowa counties, Oklahoma, USA",,,436 meters,"Tipton Sandy Loam, Tipton Loam","67,868 acres (27,465 ha)",,Cotton,,,,,,https://doi.org/10.5539/sar.v5n4p58,2025-11-25 02:40:05,8.0,True
884,Design B: restricted irrigation system (50% area at a time),"Tillman and Kiowa counties, Oklahoma, USA",,,436 meters,"Tipton Sandy Loam, Tipton Loam","67,868 acres (27,465 ha)",,Cotton,,,,,,https://doi.org/10.5539/sar.v5n4p58,2025-11-25 02:40:05,8.0,True
885,Design C: restricted irrigation system (50% area at a time),"Tillman and Kiowa counties, Oklahoma, USA",,,436 meters,"Tipton Sandy Loam, Tipton Loam","67,868 acres (27,465 ha)",,Cotton,,,,,,https://doi.org/10.5539/sar.v5n4p58,2025-11-25 02:40:05,8.0,True
886,Design D: restricted irrigation system (25% area at a time),"Tillman and Kiowa counties, Oklahoma, USA",,,436 meters,"Tipton Sandy Loam, Tipton Loam","67,868 acres (27,465 ha)",,Cotton,,,,,,https://doi.org/10.5539/sar.v5n4p58,2025-11-25 02:40:05,8.0,True
887,"0.8 ETc, 2 days irrigation frequency","Junagadh Agricultural University, Junagadh, Gujarat, India",,,,sandy loam,,2018-19,Wheat (Triticum aestivum L.),,,4825 kg ha-1,115.01 cm,,https://doi.org/10.54083/ResBio/5.1.2023/27-32,2025-11-25 02:41:44,9.0,True
888,"0.8 ETc, 3 days irrigation frequency","Junagadh Agricultural University, Junagadh, Gujarat, India",,,,sandy loam,,2018-19,Wheat (Triticum aestivum L.),,,4015 kg ha-1,93.97 cm,,https://doi.org/10.54083/ResBio/5.1.2023/27-32,2025-11-25 02:41:44,9.0,True
889,"0.8 ETc, 5 days irrigation frequency","Junagadh Agricultural University, Junagadh, Gujarat, India",,,,sandy loam,,2018-19,Wheat (Triticum aestivum L.),,,2960 kg ha-1,74.34 cm,,https://doi.org/10.54083/ResBio/5.1.2023/27-32,2025-11-25 02:41:44,9.0,True
890,"1.0 ETc, 2 days irrigation frequency","Junagadh Agricultural University, Junagadh, Gujarat, India",,,,sandy loam,,2018-19,Wheat (Triticum aestivum L.),,,4195 kg ha-1,79.96 cm,,https://doi.org/10.54083/ResBio/5.1.2023/27-32,2025-11-25 02:41:44,9.0,True
891,"1.0 ETc, 3 days irrigation frequency","Junagadh Agricultural University, Junagadh, Gujarat, India",,,,sandy loam,,2018-19,Wheat (Triticum aestivum L.),,,4180 kg ha-1,99.78 cm,,https://doi.org/10.54083/ResBio/5.1.2023/27-32,2025-11-25 02:41:44,9.0,True
892,"1.0 ETc, 5 days irrigation frequency","Junagadh Agricultural University, Junagadh, Gujarat, India",,,,sandy loam,,2018-19,Wheat (Triticum aestivum L.),,,3750 kg ha-1,82.24 cm,,https://doi.org/10.54083/ResBio/5.1.2023/27-32,2025-11-25 02:41:44,9.0,True
893,IW/CPE ratio of 0.60,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2016-03-10,sugarcane,"150,000 buds/ha",,79.2 t/ha,303.4 cm,11.50 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
894,IW/CPE ratio of 0.80,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2017-03-08,sugarcane,"150,000 buds/ha",,94.9 t/ha,332.0 cm,15.77 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
895,IW/CPE ratio of 1.00,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2018-03-05,sugarcane,"150,000 buds/ha",,103.9 t/ha,342.1 cm,16.18 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
896,Conventional flat planting with trash mulching,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2016-03-10,sugarcane,"150,000 buds/ha",,86.4 t/ha,302.8 cm,12.62 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
897,Conventional flat planting without trash mulching,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2017-03-08,sugarcane,"150,000 buds/ha",,81.7 t/ha,295.7 cm,11.70 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
898,Paired row trench planting with trash mulching,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2018-03-05,sugarcane,"150,000 buds/ha",,103.5 t/ha,360.1 cm,17.15 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
899,Paired row trench planting without trash mulching,"Sugarcane Research Institute, Pusa, Bihar, India",25.9833,85.6667,52.1m,sandy loam,90 m2,2017-03-08,sugarcane,"150,000 buds/ha",,99.1 t/ha,344.8 cm,16.46 Rs/m3,https://doi.org/10.3389/fsufs.2024.1340551,2025-11-25 02:46:41,9.0,True
900,"100 % Field Capacity (FC), based on soil moisture sensor under automated drip irrigation with 100 % RDF through fertigation in equal splits at 2 day interval","Plasticulture Farm, MPUAT Udaipur, Rajasthan, India",24°35’31.5” to 24°35’38.5” North,73°44’18.2” to 73°44’21.1” East,582.17 meters,sandy loam,,"February 27, 2019",Abelmoschus esculentus L.,,,8.0 t ha-1,103.5 cm,0.177 t ha-1-cm,https://doi.org/10.54386/jam.v23i4.142390,2025-11-25 02:48:22,9.0,True
901,80 % Volume of crop water requirement based on Pan Evaporation (Epan) under automated drip irrigation with 100 % RDF through fertigation in equal splits at 2 day interval,"Plasticulture Farm, MPUAT Udaipur, Rajasthan, India",24°35’31.5” to 24°35’38.5” North,73°44’18.2” to 73°44’21.1” East,582.17 meters,sandy loam,,"February 27, 2019",Abelmoschus esculentus L.,,,6.3 t ha-1,,0.109 t ha-1-cm,https://doi.org/10.54386/jam.v23i4.142390,2025-11-25 02:48:22,9.0,True
902,"100 % Field Capacity (FC), based on soil moisture sensor under automated drip irrigation with 100 % RDF through fertigation in equal splits at 4 day interval","Plasticulture Farm, MPUAT Udaipur, Rajasthan, India",24°35’31.5” to 24°35’38.5” North,73°44’18.2” to 73°44’21.1” East,582.17 meters,sandy loam,,"February 27, 2019",Abelmoschus esculentus L.,,,9.8 t ha-1,103.5 cm,0.215 t ha-1-cm,https://doi.org/10.54386/jam.v23i4.142390,2025-11-25 02:48:22,9.0,True
903,80 % Volume of crop water requirement based on Epan under automated drip irrigation with 100 % RDF through fertigation in equal splits at 4 day interval,"Plasticulture Farm, MPUAT Udaipur, Rajasthan, India",24°35’31.5” to 24°35’38.5” North,73°44’18.2” to 73°44’21.1” East,582.17 meters,sandy loam,,"February 27, 2019",Abelmoschus esculentus L.,,,6.4 t ha-1,,0.100 t ha-1-cm,https://doi.org/10.54386/jam.v23i4.142390,2025-11-25 02:48:22,9.0,True
904,100 % Volume of crop water requirement based on Epan under conventional (manual) drip irrigation with 100 % RDF through fertigation in equal splits at 6 day interval,"Plasticulture Farm, MPUAT Udaipur, Rajasthan, India",24°35’31.5” to 24°35’38.5” North,73°44’18.2” to 73°44’21.1” East,582.17 meters,sandy loam,,"February 27, 2019",Abelmoschus esculentus L.,,,4.6 t ha-1,,0.045 t ha-1-cm,https://doi.org/10.54386/jam.v23i4.142390,2025-11-25 02:48:22,9.0,True
905,"50 % depletion in FC, under flood irrigation with 100 % RDF through farmer’s practice (control)","Plasticulture Farm, MPUAT Udaipur, Rajasthan, India",24°35’31.5” to 24°35’38.5” North,73°44’18.2” to 73°44’21.1” East,582.17 meters,sandy loam,,"February 27, 2019",Abelmoschus esculentus L.,,,4.6 t ha-1,,0.045 t ha-1-cm,https://doi.org/10.54386/jam.v23i4.142390,2025-11-25 02:48:22,9.0,True
906,,,,,,,,,,,,,,,https://doi.org/10.1016/j.agwat.2014.07.031,2025-11-25 02:53:46,8.0,True
907,,"Manchester, Michigan, USA",,,,sandy loam,,,corn,,,"20-28 cm of water applied, 224 kg/ha of nitrogen",,,https://doi.org/10.3389/frwa.2022.03389,2025-11-25 02:55:26,9.0,True
908,,"West Olive, Michigan, USA",,,,loamy sand,approximately 20 acres,,blueberry,,"total yield per plant: 552g (farmer's method), 722g (recommended method); 50-berry weights: 87.7g (farmer's method), 93.7g (recommended method)",,,,https://doi.org/10.3389/frwa.2022.03389,2025-11-25 02:55:26,9.0,True
909,automation irrigation trigger,"Hart, Michigan, USA",,,,,,,tomato,8 plants per replication,no statistical differences in marketable tomatoes and their weights,30% less water applied compared to farmer's method,,,https://doi.org/10.3389/frwa.2022.03389,2025-11-25 02:55:26,9.0,True
910,,,,,,sand,,,,,,,,,https://doi.org/10.3389/frwa.2022.03389,2025-11-25 02:55:26,9.0,True
911,,,,,,loamy sand,,,,,,,,,https://doi.org/10.3389/frwa.2022.03389,2025-11-25 02:55:26,9.0,True
912,Deficit irrigation,High Plains Aquifer region,,,,,,2023,maize,,,,,,https://doi.org/10.1016/j.agwat.2024.108927,2025-11-25 03:05:15,9.0,True
913,Full irrigation,High Plains Aquifer region,,,,,,2023,maize,,,,,,https://doi.org/10.1016/j.agwat.2024.108927,2025-11-25 03:05:15,9.0,True
914,Limited irrigation,High Plains Aquifer region,,,,,,2023,maize,,,,,,https://doi.org/10.1016/j.agwat.2024.108927,2025-11-25 03:05:15,9.0,True
915,Irrigation based on recommendation,"University of Jember, Indonesia","8°09'45.1"" S","113°42'58.2"" E",101 m a.s.l,sandy clay,,2021-12-13,Glycine max (L.) Merril,14,,2.737 t ha-1,,1.92 kg m-3,https://doi.org/10.55043/jaast.v7i4.153,2025-11-25 03:07:28,8.0,True
916,Irrigation 95 - 105% FC,"University of Jember, Indonesia","8°09'45.1"" S","113°42'58.2"" E",101 m a.s.l,sandy clay,,2021-12-13,Glycine max (L.) Merril,14,,2.716 t ha-1,,1.47 kg m-3,https://doi.org/10.55043/jaast.v7i4.153,2025-11-25 03:07:28,8.0,True
917,Irrigation 75 - 85% FC,"University of Jember, Indonesia","8°09'45.1"" S","113°42'58.2"" E",101 m a.s.l,sandy clay,,2021-12-13,Glycine max (L.) Merril,14,,2.674 t ha-1,,1.96 kg m-3,https://doi.org/10.55043/jaast.v7i4.153,2025-11-25 03:07:28,8.0,True
918,Irrigation 55 - 65% FC,"University of Jember, Indonesia","8°09'45.1"" S","113°42'58.2"" E",101 m a.s.l,sandy clay,,2021-12-13,Glycine max (L.) Merril,14,,2.359 t ha-1,,2.75 kg m-3,https://doi.org/10.55043/jaast.v7i4.153,2025-11-25 03:07:28,8.0,True
919,,Global,,,,,,1986-2016,Maize (Zea mays L.),,,10.1 t ha⁻¹ yr⁻¹,,728.0 m³ t⁻¹ yr⁻¹,https://doi.org/10.5194/hess-26-923-2022,2025-11-25 03:08:07,8.0,True
920,Surface irrigation,Northern Africa,,,,,,2012-2016,Maize (Zea mays L.),,,,,1035.5 m³ t⁻¹ yr⁻¹,https://doi.org/10.5194/hess-26-923-2022,2025-11-25 03:08:07,8.0,True
