,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare,water_productivity_kg_per_m^3
1625,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1626,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1627,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1628,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1629,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1630,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1631,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1632,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1633,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1634,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1635,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1636,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1637,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1638,600.0,33.333333333333336,36.43333333333333,2740.2,0.457
1639,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1640,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1641,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1642,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1643,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1644,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1645,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1646,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1647,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1648,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1649,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1650,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1651,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1652,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1653,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1654,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1655,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1656,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1657,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1658,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1659,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1660,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1661,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1662,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1663,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1664,600.0,33.333333333333336,36.43333333333333,2740.2,0.457
1665,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1666,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1667,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1668,600.0,33.333333333333336,36.43333333333333,2740.2,0.457
1669,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1670,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1671,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1672,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1673,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1674,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1675,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1676,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1677,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1678,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1679,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1680,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1681,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1682,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1683,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1684,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1685,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1686,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1687,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1688,600.0,33.333333333333336,36.43333333333333,2740.2,0.457
1689,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1690,1200.0,38.85,100.81,5981.0,1.13
1691,1200.0,38.85,100.81,5981.0,1.29
1692,1200.0,38.85,100.81,6154.0,1.31
1693,1200.0,38.85,100.81,6128.0,1.12
1694,1200.0,38.85,100.81,6128.0,1.4
1695,1200.0,38.85,100.81,6354.0,1.37
1696,1200.0,38.85,100.81,6314.0,1.31
1697,1200.0,38.85,100.81,6314.0,1.67
1698,1200.0,38.85,100.81,6297.0,1.52
1699,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1700,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1701,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1702,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1703,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1704,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1705,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
1706,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
1707,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
1708,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
1709,600.0,33.333333333333336,36.43333333333333,3068.3,0.539
1710,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
1711,1782.0,14.3,38.72,6714.8,1.778
1712,1782.0,14.3,38.72,4548.6,1.607
1713,1782.0,14.3,38.72,4310.8,2.288
1714,1782.0,14.3,38.72,3075.2,0.815
1715,1782.0,14.3,38.72,3964.5,1.4
1716,1782.0,14.3,38.72,2647.5,1.402
1717,1782.0,14.3,38.72,7323.3,0.972
1718,1782.0,14.3,38.72,5238.2,0.925
1719,1782.0,14.3,38.72,4032.3,1.068
1720,242.0,34.05,-117.75,6339.3,16.027297973632812
1721,242.0,34.05,-117.75,7369.5,16.027297973632812
1722,242.0,34.05,-117.75,9097.4,16.027297973632812
1723,242.0,34.05,-117.75,9831.1,16.027297973632812
1724,242.0,34.05,-117.75,9585.4,16.027297973632812
1725,242.0,34.05,-117.75,6263.0,16.027297973632812
1726,242.0,34.05,-117.75,7310.2,16.027297973632812
1727,242.0,34.05,-117.75,9009.7,16.027297973632812
1728,242.0,34.05,-117.75,9860.8,16.027297973632812
1729,242.0,34.05,-117.75,9927.9,16.027297973632812
1730,975.0,-2.1166666666666667,37.7285,9888.3165,1.97
1731,975.0,-2.1166666666666667,37.7285,9434.724,1.96
1732,975.0,-2.1166666666666667,37.72833333333333,8890.413,1.98
1733,975.0,-2.1166666666666667,37.7285,8164.664999999999,2.06
1734,975.0,-2.1166666666666667,37.7285,7620.354,2.2
1735,975.0,-2.1166666666666667,37.7285,9253.286999999998,2.3
1736,975.0,-2.1166666666666667,37.7285,8255.3835,2.37
1737,975.0,-2.1166666666666667,37.7285,7711.072499999999,2.48
1738,975.0,-2.1166666666666667,37.7285,5443.11,1.98
1739,975.0,-2.1166666666666667,37.7285,2721.555,1.66
1740,20.0,36.98333333333333,35.3,7021.6119,1.77
1741,20.0,36.98333333333333,35.3,6323.079449999999,1.69
1742,20.0,36.98333333333333,35.3,5542.90035,1.63
1743,20.0,36.98333333333333,35.3,7003.468199999999,1.73
1744,20.0,36.98333333333333,35.3,9434.724,1.54
1745,589.0,32.55,35.85,4345.41615,1.13
1746,589.0,32.55,35.85,3719.4584999999993,1.07
1747,589.0,32.55,35.85,3456.37485,1.07
1748,589.0,32.55,35.85,2032.0944,0.82
1749,589.0,32.55,35.85,3882.7518,0.93
1750,589.0,32.55,35.85,3147.93195,0.95
1751,589.0,32.55,35.85,3020.92605,0.91
1752,589.0,32.55,35.85,3528.94965,0.97
1753,570.0,-21.247222,-48.28472,132902.60249999998,14.669999999999998
1754,1097.0,38.93333333333333,106.81666666666666,6500.0,3.18
1755,1097.0,38.93333333333333,106.81666666666666,6600.0,3.81
1756,1097.0,38.93333333333333,106.81666666666666,5900.0,4.5600000000000005
1757,1097.0,38.93333333333333,106.81666666666666,8000.0,4.13
1758,1097.0,38.93333333333333,106.81666666666666,7800.0,4.66
1759,1097.0,38.93333333333333,106.81666666666666,7300.0,5.35
1760,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1761,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1762,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1763,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1764,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1765,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1766,1097.0,38.93333333333333,106.81666666666666,6500.0,3.18
1767,1097.0,38.93333333333333,106.81666666666666,6600.0,3.81
1768,1097.0,38.93333333333333,106.81666666666666,5900.0,4.5600000000000005
1769,1097.0,38.933333,106.81666666666666,8000.0,4.13
1770,1097.0,38.93333333333333,106.81666666666666,7800.0,4.66
1771,1097.0,38.93333333333333,106.81666666666666,7300.0,5.35
1772,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1773,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1774,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1775,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1776,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1777,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1778,1097.0,38.93333333333333,106.81666666666666,6500.0,3.18
1779,1097.0,38.93333333333333,106.81666666666666,6600.0,3.81
1780,1097.0,38.93333333333333,106.81666666666666,5900.0,4.5600000000000005
1781,1097.0,38.93333333333333,106.81666666666666,8000.0,4.13
1782,1097.0,38.93333333333333,106.81666666666666,7800.0,4.66
1783,1097.0,38.93333333333333,106.81666666666666,7300.0,5.35
1784,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1785,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1786,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1787,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1788,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1789,1097.0,38.933333,106.81666666666666,12200.0,2.96
1790,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1791,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1792,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1793,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1794,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1795,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1796,1097.0,38.93333333333333,106.81666666666666,6500.0,3.18
1797,1097.0,38.93333333333333,106.81666666666666,6600.0,3.81
1798,1097.0,38.93333333333333,106.81666666666666,5900.0,4.5600000000000005
1799,1097.0,38.93333333333333,106.81666666666666,8000.0,4.13
1800,1097.0,38.93333333333333,106.81666666666666,7800.0,4.66
1801,1097.0,38.93333333333333,106.81666666666666,7300.0,5.35
1802,1097.0,38.933333,106.81666666666666,13400.0,2.18
1803,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1804,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1805,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1806,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1807,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1808,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1809,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1810,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1811,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1812,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1813,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1814,1097.0,38.93333333333333,106.81666666666666,6500.0,3.18
1815,1097.0,38.93333333333333,106.81666666666666,6600.0,3.81
1816,1097.0,38.93333333333333,106.81666666666666,5900.0,4.5600000000000005
1817,1097.0,38.93333333333333,106.81666666666666,8000.0,4.13
1818,1097.0,38.93333333333333,106.81666666666666,7800.0,4.66
1819,1097.0,38.93333333333333,106.81666666666666,7300.0,5.35
1820,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1821,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1822,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1823,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1824,1097.0,38.933333,106.81666666666666,13700.0,2.73
1825,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1826,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1827,1097.0,38.933333,106.81666666666666,13500.0,2.68
1828,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1829,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1830,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1831,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1832,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1833,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1834,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1835,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1836,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1837,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1838,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1839,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1840,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1841,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1842,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1843,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
1844,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
1845,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
1846,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
1847,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
1848,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
1849,1097.0,38.933333,106.81666666666666,12200.0,2.96
1850,226.0,46.2831,-119.4425,10177.1097729,2987434.18593675
1851,226.0,46.2831,-119.4425,18291.8977416,5291791.133766749
1852,226.0,46.2831,-119.4425,10401.2751864,3077962.4946015
1853,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1854,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1855,4.0,31.1,30.933333333333334,9334.0,0.81
1856,4.0,31.1,30.933333333333334,10220.0,1.1
1857,4.0,31.1,30.933333333333334,8298.0,0.82
1858,4.0,31.1,30.933333333333334,9944.0,1.2
1859,4.0,31.1,30.933333333333334,6637.0,0.91
1860,4.0,31.1,30.933333333333334,7414.0,1.1
1861,4.0,31.1,30.933333333333334,10162.0,0.83
1862,4.0,31.1,30.933333333333334,9468.0,0.97
1863,4.0,31.1,30.933333333333334,8365.0,0.89
1864,4.0,31.1,30.933333333333334,9954.0,1.16
1865,4.0,31.1,30.933333333333334,6854.0,0.92
1866,4.0,31.1,30.933333333333334,9954.0,1.12
1867,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
1868,64.0,36.61666666666667,10.1403,14012.0,3.0
1869,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
1870,64.0,36.61666666666667,10.1403,12546.0,2.8
1871,64.0,36.61666666666667,10.1403,11500.0,3.1
1872,64.0,36.61666666666667,10.1403,11007.0,4.0
1873,64.0,36.61666666666667,10.1403,13622.0,2.8
1874,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1875,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1876,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
1877,64.0,36.61666666666667,10.1403,14012.0,3.0
1878,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
1879,64.0,36.61666666666667,10.1403,13622.0,2.8
1880,64.0,36.61666666666667,10.1403,11500.0,3.1
1881,64.0,36.61666666666667,10.1403,11007.0,4.0
1882,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1883,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1884,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1885,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1886,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1887,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1888,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1889,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1890,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1891,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1892,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1893,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1894,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1895,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1896,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1897,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1898,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
1899,64.0,36.61666666666667,10.1403,14012.0,3.0
1900,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
1901,64.0,36.61666666666667,10.1403,12546.0,2.8
1902,64.0,36.61666666666667,10.1403,11500.0,3.1
1903,64.0,36.61666666666667,10.1403,11007.0,4.0
1904,64.0,36.61666666666667,10.1403,13622.0,2.8
1905,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
1906,64.0,36.61666666666667,10.1403,14012.0,3.0
1907,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
1908,64.0,36.61666666666667,10.1403,12546.0,2.8
1909,64.0,36.61666666666667,10.1403,11500.0,3.1
1910,64.0,36.61666666666667,10.1403,11007.0,4.0
1911,64.0,36.61666666666667,10.1403,13622.0,2.8
1912,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1913,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1914,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1915,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1916,64.0,36.61666666666667,10.1403,14870.000000000002,2.8
1917,64.0,36.61666666666667,10.1403,14012.0,3.0
1918,64.0,36.61666666666667,10.1403,10250.999999999998,4.0
1919,64.0,36.61666666666667,10.1403,13622.0,2.8
1920,64.0,36.61666666666667,10.1403,11500.0,4.0
1921,64.0,36.61666666666667,10.1403,11007.0,3.5
1922,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1923,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1924,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1925,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1926,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1927,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1928,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1929,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1930,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
1931,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
1932,66.0,21.4977975,70.4418231,4825.0,8.594532012939453
1933,66.0,21.4977975,70.4418231,4015.0,8.594532012939453
1934,66.0,21.4977975,70.4418231,2960.0,8.594532012939453
1935,66.0,21.4977975,70.4418231,4195.0,8.594532012939453
1936,66.0,21.4977975,70.4418231,4180.0,8.594532012939453
1937,66.0,21.4977975,70.4418231,3750.0,8.594532012939453
1938,108.0,2.933333333333333,101.9,61688.58,10.740839958190918
1939,108.0,2.933333333333333,101.9,390225.6277499999,10.740839958190918
1940,108.0,2.933333333333333,101.9,16329.329999999998,9.742215156555176
1941,412.0,31.63222,8.15667,5000.0,1.17
1942,412.0,31.63222,8.15667,3900.0,0.99
1943,412.0,31.63222,8.15667,6200.0,1.5
1944,66.0,21.4977975,70.4418231,4825.0,8.594532012939453
1945,66.0,21.4977975,70.4418231,4015.0,8.594532012939453
1946,66.0,21.4977975,70.4418231,2960.0,8.594532012939453
1947,66.0,21.4977975,70.4418231,4195.0,8.594532012939453
1948,66.0,21.4977975,70.4418231,4180.0,8.594532012939453
1949,66.0,21.4977975,70.4418231,3750.0,8.594532012939453
1950,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
1951,28.0,36.833333333333336,116.56666666666666,4751.0,0.85
1952,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
1953,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
1954,28.0,36.833333333333336,116.56666666666666,4905.0,1.39
1955,28.0,36.833333333333336,116.56666666666666,5229.0,1.41
1956,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
1957,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
1958,470.0,44.3079869,86.0549057,8015.0,1.35
1959,170.0,-6.8,-43.6,36287.4,10.184436798095703
1960,52.1,25.9833,85.6667,71849.052,10.760971069335938
1961,52.1,25.9833,85.6667,86091.8565,10.760971069335938
1962,52.1,25.9833,85.6667,94256.5215,10.760971069335938
1963,52.1,25.9833,85.6667,71849.052,10.760971069335938
1964,52.1,25.9833,85.6667,86091.8565,10.760971069335938
1965,52.1,25.9833,85.6667,94256.5215,10.760971069335938
1966,52.1,25.9833,85.6667,78380.784,10.760971069335938
1967,52.1,25.9833,85.6667,74117.0145,10.760971069335938
1968,52.1,25.9833,85.6667,93893.6475,10.760971069335938
